1.04873	0.00651584	0	0	0	0	
2.06568	0.0078733	0	0	0	0	
3.05085	0.0103167	0	0	0	0	
4.03602	0.0130317	0	0	0	0	
5.05297	0.0165611	0	0	0	0	
6.00636	0.019819	0	0	0	0	
7.05508	0.0238914	0	0	0	0	
8.00847	0.0282353	0	0	0	0	
8.99364	0.0328507	0	0	0	0	
10.0106	0.0377376	0	0	0	0	
10.964	0.0445249	0	0	0	0	
11.9809	0.0526697	0	0	0	0	
12.9661	0.0504977	0	0	0	0	
13.9195	0.0697738	0	0	0	0	
14.9682	0.0676018	0	0	0	0	
